1	0.911667	0.830417	0.00122993	0.184896	-262.292	0.111912
2	0.911667	0.83	0.000188685	-0.0395725	-378.641	0.111912
3	0.905833	0.821111	0.00175806	-0.0514733	-435.624	0.111912
4	0.906667	0.819722	0.000263938	-0.138869	-566.929	0.111912
5	0.9125	0.832778	0.0106625	0.00163661	-640.38	0.111912
6	0.914167	0.834444	0.00136814	-0.0883235	-718.986	0.111912
7	0.91	0.8275	0.00731588	0.138251	-718.986	0.111912
8	0.915	0.836389	0.00483024	0.121362	-718.986	0.111912
9	0.9125	0.831806	0.0141357	0.204319	-813.322	0.111912
10	0.918333	0.8425	0.0058903	0.252713	-813.322	0.111912
11	0.913333	0.834583	0.0134144	0.0122914	-846.432	0.111912
12	0.923333	0.852778	0.010773	-0.0131884	-846.432	0.111912
13	0.908333	0.824028	0.0021985	0.083153	-846.432	0.111912
14	0.92	0.844583	0.0129985	-0.177975	-846.432	0.111912
15	0.9175	0.840833	0.0222211	0.0104763	-848.447	0.111912
16	0.916667	0.839444	0.00978997	0.110422	-893.822	0.111912
17	0.91	0.826944	0.0032259	0.209351	-945.037	0.111912
18	0.906667	0.822222	0.0123614	-0.0254902	-947.939	0.111912
19	0.9225	0.851389	0.0200137	0.124876	-947.939	0.111912
20	0.915	0.836944	0.00050599	0.196897	-947.939	0.111912
21	0.904167	0.816111	0.0216735	0.0946078	-947.939	0.111912
22	0.901667	0.811806	0.00922115	0.0901704	-947.939	0.111912
23	0.9225	0.850694	0.00121846	-0.0873504	-947.939	0.111912
24	0.909167	0.826111	0.0244936	0.146823	-947.939	0.111912
25	0.916667	0.839444	0.0192936	0.272196	-947.939	0.111912
26	0.916667	0.840556	0.00753207	0.0712893	-947.939	0.111912
27	0.910833	0.828194	0.0148156	0.211979	-947.939	0.111912
28	0.905833	0.821667	0.0118063	7.33457e-05	-947.939	0.111912
29	0.916667	0.839583	0.0496388	-0.321323	-947.939	0.111912
30	0.908333	0.824167	0.0257591	0.172386	-947.939	0.111912
31	0.904167	0.816111	0.0152011	0.0511428	-947.939	0.111912
32	0.914167	0.834306	0.00475705	0.258527	-947.939	0.111912
33	0.914167	0.834444	0.0051621	0.0326128	-957.718	0.111912
34	0.918333	0.8425	0.00926256	-0.0560689	-957.718	0.111912
35	0.918333	0.841944	0.0258225	-0.00335344	-957.718	0.111912
36	0.908333	0.823889	0.00587393	0.248559	-957.718	0.111912
37	0.903333	0.814167	0.0280639	-0.350153	-957.718	0.111912
38	0.915	0.837083	0.0305297	0.266932	-957.718	0.111912
39	0.920833	0.846667	0.0034783	-0.0250391	-957.718	0.111912
40	0.910833	0.82875	0.0244054	0.144532	-982.217	0.111912
41	0.908333	0.824167	0.0244658	-0.265103	-982.217	0.111912
42	0.910833	0.829306	0.0160372	-0.044944	-982.217	0.111912
43	0.9	0.808889	0.061364	0.252456	-1003.66	0.111912
44	0.924167	0.855278	0.0175441	-0.248161	-1003.66	0.111912
45	0.9275	0.86	0.00403429	-0.0419524	-1003.66	0.111912
46	0.908333	0.824861	0.0220896	-0.108399	-1003.66	0.111912
47	0.908333	0.823889	0.0312436	0.0252036	-1003.66	0.111912
48	0.911667	0.831667	0.0128489	0.0272542	-1041.81	0.111912
49	0.9125	0.831389	0.0172774	0.245349	-1041.81	0.111912
50	0.9125	0.831667	0.0221248	0.143549	-1041.81	0.111912
51	0.910833	0.8275	0.0362285	0.071044	-1041.81	0.111912
52	0.9175	0.840833	0.0511594	0.262282	-1041.81	0.111912
53	0.905833	0.818472	0.0332229	0.08058	-1041.81	0.111912
54	0.92	0.846111	0.0224104	0.0247977	-1041.81	0.111912
55	0.924167	0.852917	0.0547626	0.214479	-1041.81	0.111912
56	0.899167	0.807083	0.069026	0.0373331	-1041.81	0.111912
