1	0.915	0.836944	0.000867513	-0.1844	-249.989	0.115742
2	0.920833	0.846944	0.00187758	0.254477	-303.378	0.115742
3	0.914167	0.833472	0.000179389	-0.184353	-434.003	0.115742
4	0.904167	0.817639	0.00579862	0.101483	-497.533	0.115742
5	0.920833	0.846528	0.000910993	0.168318	-568.836	0.115742
6	0.916667	0.84125	0.0189015	0.215023	-568.836	0.115742
7	0.9175	0.840972	0.0259643	0.102649	-599.465	0.115742
8	0.9075	0.820417	0.00410189	0.141528	-717.848	0.115742
9	0.911667	0.831528	0.00119221	0.106284	-731.925	0.115742
10	0.905833	0.819167	0.00253719	0.142073	-731.925	0.115742
11	0.915	0.833889	0.0126795	0.27433	-731.925	0.115742
12	0.8975	0.804306	0.00118842	-0.200425	-731.925	0.115742
13	0.921667	0.849028	0.00965642	0.0358192	-788.464	0.115742
14	0.919167	0.844167	0.00326377	-0.130649	-838.714	0.115742
15	0.915833	0.839722	0.00477498	0.161286	-838.714	0.115742
16	0.898333	0.807639	0.0135224	0.268366	-838.714	0.115742
17	0.908333	0.825417	0.000409709	-0.200211	-860.847	0.115742
18	0.905833	0.818056	0.0125708	0.256727	-860.847	0.115742
19	0.908333	0.824306	0.0195059	-0.132441	-860.847	0.115742
20	0.925	0.855139	0.00401319	0.151455	-860.847	0.115742
21	0.909167	0.824167	0.00545903	-0.115167	-904.888	0.115742
22	0.921667	0.848333	0.0319756	0.0882156	-904.888	0.115742
23	0.909167	0.825833	0.00553492	0.0712396	-985.342	0.115742
24	0.906667	0.820417	0.0144682	0.280721	-985.342	0.115742
25	0.9175	0.84125	0.0276445	0.14332	-985.342	0.115742
26	0.920833	0.8475	0.00783383	0.0223515	-993.694	0.115742
27	0.921667	0.849722	0.0210747	0.26272	-993.694	0.115742
28	0.9175	0.840972	0.0163836	-0.145085	-993.694	0.115742
29	0.906667	0.821111	0.0179645	0.268806	-993.694	0.115742
30	0.9175	0.841389	0.011464	-0.0929882	-993.694	0.115742
31	0.913333	0.832222	0.0124087	0.266707	-993.694	0.115742
32	0.906667	0.823472	0.0376982	0.179911	-993.694	0.115742
33	0.909167	0.825556	0.0115182	-0.0834029	-993.694	0.115742
34	0.913333	0.833333	0.0397984	-0.104621	-1017.67	0.115742
35	0.925	0.855278	0.0264978	0.118511	-1017.67	0.115742
36	0.9175	0.840972	0.0100421	0.226058	-1017.67	0.115742
37	0.908333	0.824583	0.00873746	-0.19925	-1017.67	0.115742
38	0.908333	0.822639	0.00312626	-0.233591	-1017.67	0.115742
39	0.920833	0.846944	0.0144335	-0.0470726	-1017.67	0.115742
40	0.908333	0.824861	0.0264546	-0.0052138	-1017.67	0.115742
41	0.9075	0.823889	0.00248915	0.141935	-1017.67	0.115287
42	0.915	0.834722	0.00691163	0.0535917	-1017.67	0.115287
43	0.901667	0.81125	0.0260207	0.265545	-1017.67	0.115287
