6698	1
22974	1
4922	1
6535	1
27076	1
7348	1
53833	1
9156	1
80328	1
638	1
29785	1
10631	1
768	1
10926	1
9134	1
1294	1
4521	1
57216	1
26575	1
2304	1
54517	1
5111	1
55190	1
6659	1
8745	1
5001	1
9500	1
1164	1
51726	1
8644	1
7022	1
26271	1
4841	1
4330	1
4172	1
9015	1
56033	1
3842	1
8884	1
125488	1
55506	1
2589	1
54904	1
54829	1
348235	1
10213	1
26263	1
54802	1
55173	1
55144	1
3939	1
5613	1
3556	1
55206	1
78996	1
158	1
8099	1
7260	1
4833	1
79072	1
1716	1
8092	1
55364	1
4082	1
51248	1
5422	1
8549	1
56270	1
51631	1
6877	1
10939	1
6839	1
629	1
4976	1
26135	1
58489	1
6633	1
57144	1
675	1
84458	1
55074	1
8187	1
6635	1
5228	1
80153	1
9538	1
79074	1
140686	1
5912	1
8943	1
127933	1
55161	1
64223	1
151354	1
347252	1
57038	1
6091	1
5608	1
56479	1
131566	1
84844	1
253980	1
64843	1
3182	1
163	1
114991	1
57786	1
56945	1
113251	1
55818	1
6730	1
8659	1
54973	1
23065	1
5836	1
80304	1
51006	1
54584	1
27340	1
83743	1
4804	1
23225	1
27-Jul	1
377	1
55163	1
54900	1
9776	1
128553	1
1340	1
122704	1
348654	1
55089	1
79693	1
29948	1
2734	1
3110	1
10302	1
51535	1
10054	1
8505	1
79058	1
9188	1
9202	1
10914	1
64949	1
90780	1
9587	1
55851	1
8896	1
1109	1
221830	1
56922	1
1854	1
129685	1
5864	1
80119	1
405753	1
3621	1
51728	1
56995	1
10137	1
11338	1
8890	1
7545	1
84552	1
8367	1
166647	1
7480	1
9162	1
283459	1
285282	1
6815	1
4209	1
389898	1
440829	1
5532	1
4249	1
55243	1
8120	1
79109	1
6650	1
7072	1
92675	1
112812	1
51374	1
54454	1
28958	1
389084	1
205428	1
3798	1
157769	1
171017	1
1793	1
1388	1
221937	1
199731	1
10244	1
2931	1
63951	1
10607	1
81556	1
5968	1
11100	1
57017	1
118424	1
148229	1
339768	1
2346	1
27107	1
54546	1
10960	1
60343	1
1559	1
2334	1
348327	1
8354	1
11311	1
2912	1
6222	1
51046	1
57707	1
143471	1
339327	1
5795	1
1812	1
80217	1
2825	1
9310	1
3483	1
254778	1
84926	1
55225	1
2070	1
79885	1
22826	1
199704	1
79608	1
4520	1
246184	1
80216	1
121274	1
91120	1
55578	1
1349	1
221264	1
54861	1
7294	1
200942	1
285268	1
23580	1
3073	1
55274	1
4636	1
6164	1
7405	1
8036	1
199223	1
54497	1
7741	1
6777	1
9759	1
139735	1
170960	1
729230	1
9496	1
23210	1
5208	1
4117	1
6311	1
645	1
3454	1
56929	1
11140	1
375	1
10326	1
4125	1
353514	1
7673	1
117247	1
84959	1
138639	1
5990	1
10491	1
1025	1
283232	1
6415	1
56894	1
9701	1
343637	1
158747	1
274	1
221421	1
9909	1
55331	1
64926	1
4534	1
10724	1
10671	1
23558	1
5336	1
3455	1
6604	1
118788	1
4783	1
3606	1
2643	1
10569	1
100127983	1
4045	1
51062	1
374378	1
5745	1
3590	1
55885	1
84662	1
5520	1
152503	1
817	1
2852	1
3702	1
7472	1
4092	1
5027	1
80301	1
27147	1
1195	1
911	1
79888	1
59350	1
80150	1
83706	1
4774	1
80704	1
27253	1
23764	1
3067	1
10395	1
6237	1
4118	1
53826	1
10908	1
83604	1
9459	1
11142	1
3131	1
54345	1
11000	1
9122	1
366	1
1178	1
8741	1
9429	1
56920	1
1440	1
732	1
7538	1
2013	1
10742	1
27306	1
857	1
27074	1
1675	1
6439	1
3569	1
8685	1
2167	1
11339	2
990	2
4314	2
1277	2
7546	2
253782	2
23255	2
5163	2
55353	2
6502	2
191	2
8345	2
130367	2
81792	2
8480	2
7705	2
56652	2
2673	2
8344	2
25825	2
9585	2
11226	2
84816	2
1759	2
64793	2
2938	2
4151	2
128239	2
5122	2
388581	2
47	2
4907	2
9425	2
55785	2
26995	2
3514	2
56954	2
1299	2
3978	2
51239	2
440854	2
55154	2
6878	2
3918	2
8321	2
10293	2
84513	2
64771	2
9618	2
28957	2
80067	2
3706	2
51148	2
81542	2
57130	2
9690	2
6341	2
7005	2
199953	2
114821	2
97	2
79697	2
55039	2
9898	2
1352	2
51335	2
60509	2
11077	2
51529	2
55210	2
9887	2
10489	2
27131	2
6913	2
54869	2
91869	2
51586	2
151648	2
727800	2
63893	2
79143	2
2029	2
9140	2
50615	2
80829	2
8726	2
121536	2
54474	2
55833	2
23314	2
2339	2
10171	2
285855	2
57558	2
2957	2
5571	2
91683	2
2801	2
331	2
2547	2
23076	2
6602	2
29914	2
4012	2
64077	2
11019	2
84135	2
1628	2
860	2
6238	2
196294	2
5977	2
94107	2
3840	2
79087	2
4927	2
65977	2
51207	2
5635	2
318	2
57691	2
23144	2
57448	2
8153	2
64326	2
64792	2
27166	2
3420	2
5965	2
340533	2
145508	2
170850	2
132660	2
7023	2
653808	2
587	2
498	2
65986	2
474	2
54520	2
285093	2
517	2
92283	2
8555	2
4661	2
79831	2
9623	2
51341	2
202151	2
2993	2
55628	2
84614	2
10666	2
23304	2
4670	2
143872	2
959	2
118813	2
390595	2
9542	2
55846	2
91782	2
92822	2
7874	2
80108	2
115509	2
23061	2
23053	2
387923	2
13-Jul	2
256380	2
55756	2
25777	2
7185	2
29907	2
79933	2
3216	2
23390	2
10240	2
51160	2
7812	2
10208	2
54662	2
7746	2
9667	2
5538	2
55862	2
10385	2
55316	2
7030	2
55145	2
84174	2
6301	2
3423	2
123096	2
494513	2
283870	2
4820	2
222068	2
284996	2
80821	2
5137	2
9172	2
287	2
54557	2
23164	2
55716	2
5875	2
84298	2
406934	2
11248	2
10149	2
55719	2
3004	2
284309	2
6342	2
4287	2
27122	2
2651	2
56623	2
140628	2
1760	2
4790	2
583	2
79811	2
23392	2
10077	2
338339	2
65018	2
55114	2
128338	2
5142	2
11201	2
201627	2
23143	2
9638	2
5376	2
64400	2
26153	2
3577	2
5537	2
388677	2
79864	2
