10534	1
55644	1
8891	1
128866	1
1108	1
7390	1
9231	1
23633	1
138429	1
26135	1
9587	1
1267	1
6598	1
8521	1
10813	1
10939	1
5682	1
5705	1
865	1
3218	1
2068	1
6897	1
2104	1
9577	1
3786	1
58533	1
6839	1
26574	1
93185	1
1677	1
5527	1
27148	1
6640	1
56243	1
7064	1
5223	1
790	1
81559	1
333	1
84775	1
56893	1
6184	1
55160	1
1453	1
11074	1
207	1
84759	1
6924	1
80028	1
5422	1
25796	1
6455	1
23314	1
3213	1
1949	1
51534	1
11073	1
7597	1
51429	1
54820	1
84433	1
64769	1
55837	1
5499	1
23204	1
6549	1
4862	1
51094	1
8883	1
25998	1
8626	1
2101	1
54442	1
7161	1
6337	1
65979	1
2072	1
333926	1
1795	1
27071	1
54361	1
387082	1
553	1
27336	1
3233	1
3151	1
25833	1
8087	1
6929	1
64324	1
161882	1
8576	1
5928	1
10657	1
90441	1
3455	1
816	1
5245	1
256281	1
83444	1
4878	1
10574	1
5979	1
10856	1
117584	1
9887	1
9466	1
7072	1
7629	1
10616	1
9139	1
92595	1
229	1
23256	1
312	1
2960	1
1855	1
124056	1
83942	1
10587	1
5528	1
7329	1
10436	1
51706	1
84315	1
9355	1
6917	1
56159	1
1616	1
3054	1
26254	1
54106	1
84875	1
7249	1
1045	1
10013	1
1487	1
8517	1
5719	1
1041	1
5511	1
9726	1
3172	1
4515	1
79173	1
26133	1
4654	1
7297	1
23552	1
2957	1
6048	1
94032	1
6872	1
84337	1
84206	1
9189	1
54476	1
55290	1
246778	1
1874	1
64978	1
6047	1
57731	1
90060	1
22955	1
85302	1
10906	1
51807	1
50855	1
4776	1
1912	1
4835	1
5618	1
6714	1
5478	1
56848	1
7015	1
80153	1
6339	1
245812	1
8555	1
2547	1
5911	1
5757	1
133396	1
6299	1
6553	1
54998	1
55072	1
10664	1
9133	1
27033	1
8913	1
640	1
55957	1
5453	1
4701	1
2915	1
60528	1
63967	1
7415	1
5798	1
9265	1
7849	1
1053	1
79734	1
283455	1
6496	1
150572	1
6693	1
1211	1
64753	1
5669	1
2912	1
79803	1
8802	1
2904	1
4153	1
119	1
7114	1
1387	1
9771	1
255877	1
23293	1
9495	1
7067	1
51564	1
9513	1
8328	1
259197	1
6422	1
7139	1
115727	1
84867	1
22927	1
10750	1
10758	1
1837	1
10014	1
7189	1
11122	1
6777	1
4303	1
752	1
23066	1
23233	1
9402	1
7462	1
10241	1
529	1
6908	1
114	1
8518	1
1965	1
5587	1
90594	1
5600	1
5204	1
4916	1
3189	1
8556	1
2241	1
51720	1
151987	1
23125	1
23558	1
5898	1
10291	1
4897	1
9063	1
3204	1
25876	1
8864	1
64112	1
1025	1
958	1
5581	1
114132	1
55646	1
7110	1
9611	1
80314	1
329	1
975	1
27019	1
2181	1
23099	1
8724	1
5715	1
23129	1
5777	1
5894	1
7707	1
10397	1
11215	1
57192	1
2965	1
554	1
7476	1
56940	1
8682	1
3146	1
9047	1
57621	1
9318	1
7170	1
25942	1
902	1
1373	1
552	1
5048	1
7528	1
2204	1
2004	1
22891	1
1947	1
10458	1
2051	1
639	1
6256	1
146691	1
3813	1
10318	1
5082	1
7088	1
5520	1
5144	1
862	1
10075	1
26037	1
3903	1
10666	1
2958	1
8741	1
5930	1
114897	1
3275	1
116985	1
84527	1
1997	1
7136	1
83593	1
7323	1
7376	1
57506	1
558	1
6667	1
9188	1
54675	1
23429	1
7706	1
28951	1
51086	1
2959	1
5926	1
6497	1
287	1
5998	1
10210	1
7074	1
64359	1
4790	1
924	1
7535	1
7507	1
9516	1
8767	1
79930	1
22866	1
91746	1
109	1
5599	1
25793	1
1849	1
5594	1
8900	1
6778	1
4615	1
10235	1
126272	1
55274	1
9267	1
22808	1
57142	1
1911	1
1845	1
4478	1
9525	1
966	1
80332	1
3804	1
5134	1
9935	1
404672	1
1718	1
80204	1
10933	1
54861	1
7089	1
9595	1
3480	1
51322	1
51621	1
23493	1
6868	1
10614	1
55629	1
59269	1
22822	1
26060	1
6776	1
54764	1
166	1
945	1
929	1
4354	1
10060	1
80318	1
54556	1
8935	1
1398	1
29982	1
2872	1
7159	1
11193	1
57132	1
8036	1
8452	1
161003	1
1408	1
7572	1
54407	1
8503	1
203	1
6095	1
22941	1
4601	1
7805	1
221692	1
80762	1
23411	1
3566	1
5329	1
5305	1
202559	1
7294	1
66008	1
8614	1
57718	1
7041	1
5239	1
3394	1
11168	1
1540	1
695	1
27086	1
9411	1
221037	1
7042	1
23024	1
5290	1
10174	1
7098	1
9104	1
7051	1
9659	1
29767	1
6688	1
3090	1
599	1
25924	1
9586	1
51763	1
5900	1
1407	1
27151	1
5336	1
6398	1
2107	1
4487	1
10116	1
3560	1
5515	1
10988	1
7026	1
55081	1
27122	1
925	1
2624	1
8660	1
23228	1
9841	1
11186	1
4752	1
4774	1
7096	1
7091	1
22899	1
164312	1
5311	1
10326	1
10000	1
133522	1
50856	1
6196	1
152503	1
7846	1
84919	1
3937	1
4801	1
7472	1
1466	1
3164	1
57658	1
864	1
7175	1
5295	1
1655	1
10395	1
2549	1
5906	1
8493	1
694	1
100132285	1
1051	1
5937	1
7068	1
1948	1
10891	1
55824	1
81848	1
8648	1
2114	1
2494	1
5087	1
3601	1
1831	1
57576	1
1844	1
3759	1
84106	1
4128	1
7402	1
8837	1
8825	1
2355	1
653361	1
8462	1
604	1
9721	1
10019	1
7991	1
160622	1
3725	1
23499	1
7220	1
5799	1
2131	1
2022	1
1604	1
8554	1
11213	1
4502	1
85480	1
4734	1
11099	1
84100	1
122953	1
2308	1
5583	1
4170	1
5140	1
4133	1
6304	1
6362	1
6338	1
8638	1
6340	1
9846	1
7305	1
10370	1
3600	1
29992	1
8425	1
10284	1
146722	1
54345	1
8850	1
6925	1
2702	1
493861	1
116154	1
51421	1
7071	1
3702	1
2621	1
51162	1
919	1
10272	1
4084	1
683	1
7025	1
3815	1
5788	1
3489	1
1264	1
4883	1
5577	1
7048	1
5325	1
220164	1
7111	1
6867	1
5552	1
85358	1
6402	1
7075	1
23414	1
2206	1
54210	1
355	1
57519	1
2697	1
8692	1
7099	1
4360	1
2295	1
126014	1
6387	1
3726	1
81493	1
1490	1
4628	1
2869	1
3553	1
2534	1
2995	1
5420	1
5468	1
9467	1
130497	1
8395	1
10288	1
152137	1
51311	1
23462	1
6237	1
51762	1
55450	1
2113	1
863	1
1843	1
54922	1
408	1
3383	1
7128	1
23327	1
3823	1
1326	1
4609	1
3764	1
2078	1
3824	1
3575	1
7010	1
23237	1
284119	1
8972	1
1052	1
3202	1
3397	1
7538	1
8013	1
10742	1
3400	1
4973	1
3977	1
10810	1
94	1
5348	1
9068	1
9173	1
284	1
57520	1
27253	1
2202	1
2690	1
5743	1
5787	1
154	1
2791	1
1602	1
90865	1
6943	1
7049	1
8676	1
7704	1
1003	1
9590	1
9365	1
8835	1
858	1
857	1
2273	1
2354	1
7134	1
