x
188,125150
189,146845
190,10788
191,820
192,116154
193,57406
194,8649
195,493
196,8766
197,379025
198,54621 /// 101928274
199,202134 /// 285596 /// 653316 /// 100507387 /// 101928349 /// 101930363
200,23129
201,79960
202,5587
203,98 /// 101927144
204,5537
205,60370
206,6322
207,7436
208,25890
209,8076
210,7905
211,8787
212,100861540
213,54902
214,1153
215,8490
216,10891
217,10443
218,25851
219,54629
220,57612
221,286319
222,84541
223,121512
224,199974
225,1438
226,79785
227,56940 /// 100653247
228,11151
229,93653
230,23158
231,151963
232,8988
233,10158
234,6925
235,115992
236,55698
237,56994
238,8578
239,5140
240,64411
241,23368
242,56000
243,5332
244,29915
245,4734
246,23024
247,7402
248,8722
249,11034
250,788
251,1051
252,124093
253,51466
254,4674
255,66036
256,1794
257,32
258,8671
259,439921
260,55691
261,161742
262,84709
263,9882
264,89849
265,66000
266,51473
267,160622
268,10090
269,84144
270,25979
271,161582 /// 100533483
272,6916
273,101926907
274,9200
275,5037
276,377677 /// 100507258
277,100506190
278,57182
279,1389
280,4856
281,10435
282,706
283,146434
284,5376
285,80271
286,646658
287,4864
288,5606 /// 100996792
289,139596
290,23659
291,23315
292,102723918
293,221184
294,2549
295,286272
296,11309
297,30008
298,7100
299,286336 /// 101927137
300,338382
301,4162 /// 102465453
302,10449
303,2595
304,6674
305,390205
306,7453
307,138151
308,9338
309,285513
310,100049716
311,6280
312,9945
313,3957
314,7846
315,26524
316,83648
317,5295
318,1266
319,8322
320,10149
321,389072
322,4792
323,283357
324,5926
325,57186
326,58528
327,54463
328,10490
329,84080
330,929
331,338657
332,83464
333,30011
334,1969
335,29909
336,6876
337,253827
338,6988
339,126820
340,57480
341,2983
342,6398
343,7026
344,6497
345,29015
346,81855
347,2828
348,130752
349,126
350,367
351,283788 /// 100289097
352,57569
353,3601
354,64231
355,286437
356,80022
357,1999
358,284485
359,2697
360,50865
361,9398
362,23286
363,10493
364,283483
365,23180
366,375190
367,344558
368,57192
369,3487
370,56654
371,51257
372,84919
373,1880
374,59084
375,4046
376,56129
377,285382
378,942
379,604
380,10209
381,23635
382,6262
383,51084
384,9172
385,6643
386,160335
387,56998
388,57561
389,660
390,977
391,404201
392,5507
393,101927609
394,6809
395,4781
396,148534
397,84441
398,6359 /// 348249
399,25934
400,84225
401,129607
402,55331
403,5937
404,5966
405,23708
406,56999
407,387914
408,9695
409,55510
410,57688
411,57577
412,9263
413,55664
414,116224
415,28962
416,308
417,441108
418,153579
419,3600
420,925
421,3717
422,10550
423,23303
424,51776
425,345757
426,3632
427,5583
428,9341
429,64114 /// 102465256
430,11126
431,116328
432,11275
433,5745
434,342527
435,2624
436,284454 /// 407010 /// 407013
437,11010
438,7041
439,22854
440,10252
441,26051
442,5272
443,57162
444,195827
445,9766
446,3725
447,654433
448,3983
449,54345
450,83988
451,2037
452,57717
453,257106
454,51284
455,26851 /// 780851 /// 780852 /// 780853 /// 780854
456,28968
457,100288911
458,9639
459,8637 /// 54882 /// 404734
460,23135
461,10491
462,64127
463,112483
464,728392
465,203228
466,127795
467,29070
468,57658
469,2113
470,5939
471,100506621
472,64420
473,399668 /// 644596
474,692205
475,348801
476,29108
477,10206 /// 283518
478,389834 /// 727764 /// 100132288
479,4065
480,645745
481,219749
482,84658
483,3678
484,5724
485,134265
486,4338
487,25900
488,81847
489,23324
490,131405
491,10312
492,84239
493,50863 /// 102725271
494,9185
495,375449
496,83894
497,10763
498,101927391
499,4121
500,285671
501,100507073
502,85463
503,659
504,9961
505,84460
506,79684
507,3399
508,3727
509,3937
510,284207
511,10023
512,27075
513,102724356
514,4163
515,152137
516,2819
517,3995
518,80704
519,79739
520,11118
521,55281
522,644242
523,120114
524,65065
525,8291
526,153163
527,84542 /// 339804
528,114614 /// 406947
529,5880
530,2766
531,51816
532,56911
533,10398
534,338773
535,1028
536,23601
537,5334
538,10769
539,1955
540,6934
541,257236
542,2152
543,6515 /// 144195
544,427
545,84959
546,343637
547,6004
548,83641
549,84329
550,397
551,283726
552,203859
553,9236 /// 100533483
554,4122
555,57685
556,100507436
557,8522
558,84217
559,5004 /// 5005
560,1879
561,23284
562,5168
563,51762
564,8843
565,683
566,11167
567,5580
568,84734
569,9107
570,117247
571,5243
572,100500850
573,9204 /// 100506144
574,10439
575,83538
576,4681
577,221421
578,2053
579,83661
580,729970
581,255488
582,153222
583,222484
584,152503
585,8987 /// 100129583 /// 100631383
586,4502
587,719
588,199920
589,4093
590,201625
591,2313
592,114769
593,84187 /// 101928589
594,2060
595,285759
596,4681 /// 100532736
597,1973 /// 26781 /// 652965 /// 652966
598,896
599,81706
600,285440
601,72
602,10135
603,4534
604,200373
605,79772
606,23765
607,6515
608,64092
609,2896
610,26999
611,7508
612,55742
613,25975
614,346389
615,6776
616,54861
617,643699
618,4778
619,57639
620,720 /// 721 /// 100293534
621,5900
622,54839
623,3398 /// 84099
624,4783
625,55259
626,6272
627,170689
628,91768
629,246126
630,50484
631,29126
632,10125
633,6711
634,6503
635,4045
636,115361
637,64881 /// 101926951
638,1836
639,4223
640,400550
641,11031
642,8905
643,5788
644,57659
645,23254
646,4855
647,126393
648,196
649,79992
650,5320
651,284654
652,138255
653,7855
654,9638
655,51099
656,4496
657,666
658,22914 /// 100528032
659,4069
660,100996412
661,83659
662,2159
663,5311
664,10156 /// 100271927 /// 102724229
665,91694
666,122060
667,26052
668,10261
669,79583
670,221294
671,5341
672,284904
673,127003
674,22881
675,968 /// 26781 /// 101928634
676,1827
677,283635 /// 101927178
678,286205
679,100128893
680,10610
681,6386
682,6571
683,84945
684,10865
685,388335
686,11269
687,10015
688,4000
689,2908
690,22797
691,3306
692,57169
693,9411
694,4354
695,58472
696,27086
697,55356
698,222256
699,10560
700,90139
701,10749
702,2171
703,1030
704,5142
705,285835 /// 101929072
706,7044 /// 10637
707,8515
708,25891
709,151050
710,284611
711,3554
712,4430
713,8399 /// 100652777
714,64333
715,492311
716,3133
717,57153
718,93664
719,5552
720,440087
721,23710 /// 23766
722,2702
723,6404
724,401494
725,29935
726,1511
727,1154
728,66008
729,1674 /// 55578
730,9778
731,4921
732,6581
733,3976
734,975
735,23237
736,151011
737,9592
738,51185
739,55313
740,114990
741,919
742,11145
743,29887
744,145567
745,2252 /// 387628 /// 654466
746,3638
747,219681
748,100505573
749,7082
750,57562
751,55667
752,401546
753,3606
754,9915
755,4056
756,54453
757,7096
758,114885
759,65982
760,7805
761,619426
762,2123
763,8100
764,10800
765,25854
766,116068
767,29103
768,6296
769,10260
770,1428
771,55082
772,257194
773,2242
774,65987 /// 100532726
775,4974 /// 101927057
776,4552
777,83439
778,80212
779,163782
780,51092
781,9693
782,54964 /// 149428
783,338557
784,51119 /// 155370
785,3903
786,646962
787,7791
788,55024
789,9444
790,79626
791,9021
792,2952
793,26471
794,11213
795,64236
796,643733
797,8554
798,57491
799,4790
800,1050
801,5793
802,1407
803,23043
804,101927263
805,4212
806,56261
807,1803
808,112464
809,79825
810,23406
811,3459
812,6355
813,6348 /// 6349 /// 414062
814,439911
815,25943
816,165186
817,64780
818,3694 /// 100505984
819,53358
820,57537
821,7089
822,81563
823,23731
824,255480
825,26137
826,3164
827,64805
828,56895
829,222166
830,83478
831,342979
832,9920
833,6793
834,284759
835,89822
836,9020
837,1612
838,116496
839,6442
840,122953
841,50856
842,123879
843,11005
844,23258
845,55304
846,118491
847,79834
848,211
849,965
850,65009
851,5004
852,4649
853,837
854,199
855,51063
856,23554
857,4774
858,9896
859,64098
860,5777
861,6565
862,9721
863,6446
864,6195
865,23678 /// 100533105
866,7128
867,85315
868,170371
869,283659
870,1474
871,9732
872,2022
873,972
874,389432
875,2170
876,57134
877,132671
878,6035
879,6775
880,6307
881,3781
882,27123
883,8692
884,27295
885,7472
886,79567
887,11214
888,283349
889,2
890,4213
891,49854
892,6362
893,3988
894,9938
895,200132
896,5178
897,6751
898,6314
899,7068
900,2534
901,24138
902,9922
903,85409
904,101929693
905,5980
906,140609
907,2358
908,7077
909,7071
910,22899
911,8706
912,627
913,127700
914,83891
915,1674
916,6402
917,3628
918,27122
919,4615
920,64750
921,5287
922,22908
923,3059
924,26234
925,84133
926,4958
927,6688
928,139818
929,10826
930,368 /// 101930322
931,26166
932,330
933,8777
934,84662
935,91461
936,64284
937,149483
938,23194
939,3398
940,84327
941,283537
942,13
943,64005
944,399949
945,91404
946,8742 /// 407977
947,79836
948,144571
949,687
950,3434
951,22841
952,10391
953,84879
954,375061 /// 100302132
955,3851
956,119032
957,197259
958,3949
959,85450
960,10384 /// 11118
961,3397
962,101928370
963,6383
964,63876
965,36
966,140706
967,653361
968,84101
969,55902
970,339524
971,5493
972,776
973,350
974,157869
975,1842
976,10875
977,3689
978,101929787
979,57061
980,27303
981,2857
982,5125
983,51449
984,124961
985,168667
986,4653
987,84418
988,1781
989,374378
990,249
991,254956
992,2209 /// 2210 /// 100132417
993,311
994,572558 /// 101929886
995,2281
996,387723
997,307
998,80183
999,9120
1000,3126
1001,81617
1002,57515
1003,4886
1004,91543
1005,11030
1006,10938
1007,55026
1008,326624
1009,79746
1010,169611
1011,23220
1012,440712 /// 101929219
1013,8638
1014,3394
1015,3045
1016,54209
1017,58484
1018,84263
1019,10965 /// 641371
1020,222865
1021,144165
1022,8837
1023,729680
1024,4013
1025,3566
1026,3437
1027,727910
1028,360
1029,714
1030,85358
1031,29094
1032,4005
1033,9576
1034,29950
1035,2745
1036,83938
1037,2001
1038,6451
1039,55357
1040,5569
1041,132720
1042,9890
1043,9886
1044,374403
1045,5241
1046,3119
1047,5734
1048,84803
1049,5296 /// 10437
1050,132160
1051,3109
1052,9332
1053,4208
1054,51393
1055,7982 /// 93655 /// 102466616
1056,100462953
1057,54810
1058,6649
1059,4256
1060,1397
1061,80301
1062,10870
1063,100506990
1064,54922
1065,79991
1066,57463
1067,9586 /// 401317
1068,5098 /// 8641 /// 9708 /// 26025 /// 56097 /// 56098 /// 56099 /// 56100 /// 56101 /// 56102 /// 56103 /// 56104 /// 56105 /// 56106 /// 56107 /// 56108 /// 56109 /// 56110 /// 56111 /// 56112 /// 56113 /// 56114
1069,8530
1070,1012
1071,9496
1072,101927416
1073,285758
1074,7133
1075,340419
1076,25801
1077,100505881
1078,409
1079,5858
1080,84251
1081,57530
1082,4162
1083,7318 /// 100847079
1084,1490
1085,137872
1086,26040
1087,9619
1088,317649
1089,100507062
1090,57221
1091,2977
1092,81704
1093,197358
1094,90506
1095,1730
1096,25925
1097,100131541
1098,1948
1099,5551
1100,54440
1101,23221
1102,23243
1103,10272
1104,54504
1105,9077
1106,55214
1107,79940
1108,1026
1109,1655
1110,57507
1111,9208
1112,100129550
1113,285147
1114,2357
1115,115207
1116,9976
1117,23086
1118,345557
1119,10404
1120,64073
1121,2719
1122,5768
1123,153
1124,663
1125,23382
1126,29992
1127,90627
1128,375387
1129,51299
1130,6614
1131,3726
1132,3316
1133,6351
1134,341
1135,220965
1136,341676
1137,9723
1138,5919
1139,10462
1140,8869
1141,283
1142,147744
1143,147495
1144,7025 /// 7026
1145,654466
1146,54959
1147,80149 /// 102465438
1148,3702
1149,4493
1150,5920
1151,966
1152,84617
1153,51194 /// 100130733
1154,8622
1155,63976
1156,55638
1157,57419
1158,420
1159,56155
1160,11078 /// 79159
1161,1839
1162,30815
1163,1408
1164,114789
1165,3123 /// 3125 /// 3126 /// 3127 /// 100996809
1166,219285
1167,23287
1168,83706
1169,51309
1170,51411
1171,9748
1172,200894
1173,100506725
1174,23499
1175,126668
1176,10418
1177,4739
1178,359845
1179,196883
1180,3087
1181,9750
1182,1520
1183,146225
1184,2217
1185,2192
1186,3587
1187,84870
1188,167359
1189,129881
1190,9844
1191,54491
1192,219972
1193,2210
1194,79695
1195,55640
1196,27143
1197,8910
1198,55321
1199,5577
1200,23294
1201,7424
1202,134429
1203,1992
1204,3741
1205,1465
1206,4883
1207,79668
1208,3936
1209,2999
1210,10577
1211,9124
1212,5783
1213,1073
1214,23670
1215,56849
1216,5027
1217,54532
1218,29109
1219,5446
1220,55177
1221,79817
1222,5166
1223,2776
1224,93035
1225,257177
1226,114898
1227,56271
1228,374
1229,2014
1230,2040
1231,6092
1232,2701
1233,84886
1234,11012
1235,653361 /// 654816 /// 654817
1236,723809
1237,5950
1238,123624
1239,732
1240,11067
1241,338758
1242,1636
1243,3426
1244,25849
1245,144809
1246,84898
1247,945
1248,56944
1249,51703
1250,83699
1251,10384
1252,3708
1253,51562
1254,1909
1255,3067
1256,79740
1257,159195
1258,4692
1259,81553
1260,23673
1261,8875
1262,340542
1263,3815
1264,10284
1265,57580
1266,5362
1267,79971
1268,6935 /// 100996668
1269,3563
1270,4286
1271,6812
1272,9846
1273,2890
1274,3036
1275,9839
1276,79931
1277,7080
1278,55422
1279,51241 /// 100529257
1280,3290
1281,751816
1282,6323
1283,1805
1284,6279
1285,5412
1286,114800
1287,100652988
1288,27147
1289,79838 /// 102724257
1290,3574
1291,55244
1292,3162
1293,863
1294,401428 /// 441295 /// 101928492 /// 101928605
1295,257062
1296,353189
1297,3241
1298,23136
1299,23331
1300,5873
1301,7099
1302,23705
1303,3764
1304,4327
1305,2180
1306,11142
1307,22898
1308,8972
1309,1080
1310,3071
1311,100506897
1312,399959
1313,91607
1314,3820
1315,57600
1316,3699
1317,5138
1318,286097
1319,30846
1320,712
1321,23179
1322,8284
1323,64397
1324,23266 /// 101927458
1325,55885
1326,92747
1327,2078
1328,3489
1329,3570
1330,1634
1331,1601 /// 101926921
1332,259230
1333,9473
1334,161582
1335,9630
1336,9912
1337,1521
1338,153572
1339,92162
1340,25939
1341,2162
1342,717
1343,51170
1344,8743
1345,1519
1346,7097
1347,6387
1348,285025
1349,3123
1350,1410
1351,10559
1352,128344
1353,301
1354,116835
1355,1958
1356,6818 /// 445329 /// 100526830 /// 100526831 /// 101929857
1357,101927069
1358,1286
1359,834
1360,9752 /// 56134 /// 56135 /// 56136 /// 56137 /// 56138 /// 56139 /// 56140 /// 56141 /// 56142 /// 56143 /// 56144 /// 56145 /// 56146 /// 56147
1361,5196
1362,1843
1363,55289
1364,57619
1365,81501
1366,2644
1367,10529
1368,653145 /// 728113
1369,55901 /// 100887750 /// 101930578
1370,51338
1371,25976
1372,54749
1373,54507
1374,9122
1375,340061
1376,100506965
1377,5277
1378,5732
1379,6103
1380,1601
1381,51296
1382,221091
1383,4689
1384,2627
1385,219654
1386,2949
1387,81606
1388,116441
1389,57381
1390,140733
1391,3908
1392,92241
1393,56898
1394,25945
1395,9586
1396,6098
1397,5638
1398,7075
1399,51162
1400,347
1401,2966 /// 653238
1402,51306
1403,101928612
1404,54852
1405,6909
1406,11259
1407,3115
1408,286343
1409,51232
1410,1230
1411,2206
1412,2214 /// 2215
1413,288
1414,6385
1415,51421
1416,2919
1417,2015
1418,10979
1419,9754
1420,5101
1421,1848
1422,9086
1423,55286
1424,4818
1425,2247
1426,3659
1427,7048
1428,7106
1429,1036
1430,83935
1431,4481
1432,55118
1433,121506
1434,3400
1435,7450
1436,10370
1437,2215
1438,5997
1439,55911
1440,2982
1441,2869
1442,285812
1443,266812
1444,55824
1445,53844
1446,59274
1447,3123 /// 3126 /// 100996809
1448,200315 /// 100913187
1449,1776
1450,84952 /// 101930344 /// 101930349
1451,1959
1452,10578
1453,55600
1454,8999
1455,284367
1456,7111
1457,2635
1458,10253
1459,388115
1460,57556
1461,3122
1462,84674
1463,5325
1464,6583
1465,80833
1466,6274
1467,6477 /// 83752 /// 100507577
1468,3075
1469,10288
1470,6237
1471,9728
1472,7851
1473,64116
1474,58526
1475,25802
1476,27244
1477,26157
1478,8287
1479,53905
1480,3240 /// 3250
1481,3730
1482,2124
1483,254295
1484,84701
1485,203
1486,3119 /// 3123 /// 3126 /// 3127 /// 100996809 /// 101060835
1487,256236
1488,59271
1489,53342
1490,57552
1491,1316
1492,64115
1493,130497
1494,2995
1495,4211
1496,10223
1497,56892
1498,9046
1499,100113407
1500,8477
1501,1441
1502,3119 /// 3123 /// 3125 /// 3126 /// 3127 /// 3128 /// 100996809 /// 101060835
1503,216
1504,9737
1505,911
1506,5199
1507,58511
1508,80274 /// 150378
1509,137835
1510,9467
1511,6867
1512,256076
1513,1318
1514,6799
1515,8382
1516,8034 /// 100996629
1517,8727
1518,8395
1519,23764
1520,260293
1521,9674
1522,221687
1523,56969
1524,3683
1525,3953 /// 54741
1526,9121
1527,3113
1528,9749
1529,2114
1530,388743
1531,100506658
1532,4048 /// 101928830
1533,695
1534,79838
1535,597
1536,55711
1537,1718
1538,7802
1539,399670
1540,54873
1541,81575
1542,8418
1543,710
1544,713
1545,84141
1546,57631
1547,1960
1548,3913
1549,3119 /// 3123 /// 3125 /// 3126 /// 100996809 /// 101060835
1550,81849
1551,3240
1552,5284
1553,7754
1554,401093
1555,55841
1556,3119 /// 101060835
1557,101929340
1558,10908
1559,2920
1560,7078
1561,55340 /// 100527949
1562,51232 /// 101929500
1563,7113
1564,729
1565,368 /// 653190 /// 730013 /// 101930322
1566,54941
1567,27255
1568,8564
1569,84953
1570,3142
1571,64407
1572,7869 /// 102465526
1573,1264
1574,247
1575,79611
1576,10346
1577,3117 /// 3118 /// 100509457
1578,100996760
1579,5588
1580,57188
1581,9056
1582,79839
1583,2621
1584,50650
1585,727
1586,2205
1587,133690
1588,196383
1589,4542
1590,84830
1591,91947
1592,6817
1593,147372
1594,124976
1595,7145
1596,51311
1597,9079
1598,2182
1599,56253
1600,93663
1601,731424
1602,7103
1603,102724611
1604,55303
1605,202025
1606,9450
1607,4881
1608,59350
1609,57519
1610,7225
1611,220213
1612,57669
1613,90527
1614,4092
1615,79887
1616,130271
1617,395
1618,2207
1619,23090
1620,355
1621,79888
1622,79192
1623,116535
1624,10659
1625,100507311
1626,947
1627,58191
1628,5590
1629,6196
1630,718
1631,81698
1632,7431
1633,10019
1634,64123
1635,8807
1636,1510
1637,1439
1638,284119
1639,285203
1640,57514
1641,11069
1642,80177
1643,10044
1644,65055
1645,4919
1646,1577
1647,57477
1648,93166
1649,55679
1650,834 /// 114769
1651,3653 /// 91380 /// 347746 /// 100033416 /// 100033433 /// 100033444 /// 100033450 /// 100033802 /// 100033820 /// 101930404
1652,79974
1653,3553
1654,3053
1655,57513
1656,10216
1657,55930
1658,80223
1659,1593
1660,79844 /// 653082
1661,6414
1662,1191
1663,152273
1664,847
1665,646576
1666,4053
1667,10186
1668,22885
1669,7098
1670,8850
1671,22875
1672,3491
1673,23460
1674,81848
1675,7466
1676,4008
1677,8741 /// 407977
1678,27151
1679,7010
1680,219348
1681,27010
1682,563
1683,143662
1684,155038
1685,9770
1686,79161
1687,100128750
1688,3101
1689,7940
1690,9535
1691,81578
1692,2328
1693,3047 /// 3048
1694,5420
1695,2034
1696,25927
1697,10497
1698,81615
1699,53826
1700,7035
1701,8613
1702,8516
1703,3055
1704,9459
1705,50486
1706,79901
1707,23242
1708,23500
1709,3108
1710,83604
1711,366
1712,2295
1713,4815
1714,221692
1715,408
1716,51294
1717,219995
1718,285043
1719,23604
1720,27159
1721,3684
1722,3384
1723,256435
1724,53829
1725,3037
1726,6586
1727,2009
1728,1604
1729,1193
1730,153643
1731,5350
1732,23328
1733,10129
1734,23327
1735,23492
1736,27253
1737,6252
1738,10365
1739,2681
1740,64332
1741,5549
1742,4128
1743,6338
1744,825
1745,7305
1746,9457
1747,257019
1748,54210
1749,761
1750,443
1751,203190
1752,255743
1753,4628
1754,89765
1755,135932
1756,170575
1757,23371
1758,23584
1759,222223
1760,100302650
1761,9034
1762,53346
1763,9806
1764,100642175
1765,57520
1766,51267
1767,8741
1768,8013
1769,11343
1770,79148
1771,85004
1772,29953
1773,57493
1774,54996
1775,9104
1776,6368
1777,6192
1778,217
1779,84689
1780,3977
1781,316
1782,10232
1783,4929
1784,6281
1785,1368
1786,3575
1787,8809
1788,171024
1789,1326
1790,4311
1791,4616
1792,23645
1793,2012
1794,401548
1795,26084
1796,54
1797,9452
1798,477
1799,54103
1800,9060
1801,4680
1802,79589
1803,84106
1804,26353
1805,9023
1806,5265
1807,85462
1808,55081
1809,60675
1810,1667 /// 1668 /// 728358
1811,572558
1812,7025
1813,341640
1814,54538
1815,26112
1816,83872
1817,1440
1818,845
1819,55450
1820,164312
1821,84210 /// 284232 /// 391267 /// 440482 /// 441425 /// 441430 /// 728747 /// 102723891 /// 102725051
1822,5627
1823,240
1824,1528
1825,1052
1826,375033
1827,9429
1828,23171
1829,23414
1830,11000
1831,1524
1832,6769
1833,10231
1834,4118
1835,57088
1836,4036
1837,54757
1838,192668
1839,23345
1840,6563
1841,23336
1842,28984
1843,2678 /// 2679 /// 91227 /// 92086 /// 728441 /// 100132705 /// 102724197
1844,22915
1845,9068
1846,51348
1847,84976
1848,9037
1849,10810
1850,84688
1851,6038
1852,2678 /// 91227 /// 92086 /// 728441
1853,5175
1854,146722
1855,5797
1856,166336
1857,9590
1858,3772
1859,79633
1860,9173
1861,27289
1862,26628
1863,79098
1864,6376
1865,83888
1866,342035
1867,1346
1868,93649
1869,4582
1870,5743
1871,79686 /// 161176
1872,7177 /// 64499
1873,1512
1874,7122
1875,126669
1876,91663
1877,8404
1878,3672
1879,283298
1880,653
1881,100874392 /// 101059949 /// 101060632 /// 101927345
1882,3383
1883,79632
1884,115572
1885,1396
1886,81493
1887,3202
1888,7177
1889,3170
1890,53842 /// 80014
1891,1808
1892,219790
1893,140828
1894,4688
1895,6967 /// 6983 /// 445347
1896,51316
1897,3791
1898,5730
1899,83657
1900,9510
1901,2157
1902,283897
1903,760
1904,969
1905,84969
1906,101928429
1907,152007
1908,29091
1909,168537
1910,23037
1911,79674
1912,79083
1913,2202
1914,130733
1915,126014
1916,6403
1917,51285
1918,284340
1919,1906
1920,161198
1921,10266
1922,81893 /// 387254 /// 101060604
1923,56729
1924,57608
1925,3579
1926,94
1927,387758
1928,387763
1929,166929
1930,116159
1931,2824
1932,9308
1933,120425
1934,114905
1935,8796
1936,91624
1937,9365
1938,79812
1939,56967
1940,10395
1941,3386
1942,8835
1943,730
1944,195814
1945,55332
1946,728
1947,22918
1948,140597
1949,976
1950,152831
1951,7538
1952,858
1953,6275
1954,6505
1955,8854 /// 101928635
1956,7102
1957,9934
1958,64651
1959,2791
1960,343450
1961,51365
1962,5806
1963,2615
1964,375346 /// 389125 /// 100526772
1965,276 /// 277 /// 278 /// 279 /// 280 /// 648740
1966,64321
1967,196996
1968,6445
1969,4900
1970,128602
1971,186
1972,641700
1973,1066 /// 100653057
1974,1602
1975,11217 /// 445815
1976,3131
1977,115330
1978,29931
1979,84981 /// 407004
1980,80323
1981,51751
1982,64174
1983,10203
1984,474344
1985,1043
1986,64499
1987,284
1988,2690
1989,81035
1990,79413
1991,5348
1992,7704
1993,6358 /// 348249
1994,80760
1995,5468
1996,8406
1997,241
1998,1901
1999,407025 /// 407026
2000,128346
2001,58475
2002,53405
2003,2353
2004,7306
2005,4332
2006,80761
2007,9314
2008,5787
2009,389136
2010,185
2011,256949
2012,10742
2013,51090
2014,6283
2015,2268
2016,400120
2017,286133
2018,8839
2019,90865
2020,128218
2021,221303
2022,6236
2023,132203
2024,7056
2025,27145
2026,2219
2027,92086
2028,11254
2029,285736
2030,90952
2031,11326
2032,286189
2033,6347
2034,6590
2035,9052
2036,4065 /// 9936 /// 100526664
2037,8676
2038,344148
2039,131873
2040,2266
2041,100505495
2042,9353
2043,1117
2044,1556
2045,115019
2046,10516
2047,22998
2048,4306
2049,58494
2050,27306
2051,79689
2052,948
2053,650
2054,6332
2055,6330
2056,1755
2057,4360
2058,3777
2059,2013
2060,51554
2061,55282
2062,590
2063,58189
2064,2532
2065,6578
2066,3373
2067,1359
2068,26577
2069,94274
2070,10568
2071,101929198
2072,101927279
2073,358
2074,10268
2075,9022
2076,306
2077,10894
2078,25928
2079,51673
2080,338328
2081,54674
2082,23767
2083,1675
2084,59277
2085,56920
2086,100507632
2087,2203
2088,6401
2089,64399
2090,7146 /// 7148
2091,7049
2092,2878
2093,3569
2094,2294
2095,57864
2096,21
2097,1003
2098,2921
2099,8639
2100,221395
2101,101926959
2102,5225
2103,92304
2104,83595
2105,857
2106,100820829
2107,154
2108,8991
2109,283383
2110,7433
2111,285313
2112,4023
2113,6439
2114,4239
2115,56241
2116,9413
2117,2273
2118,2662
2119,27074
2120,2167
2121,51705
2122,8685
2123,207107
2124,147463
2125,285016
2126,4969
2127,11095
2128,146556
2129,2348
2130,84417
2131,33
2132,6943
2133,79625
2134,1555 /// 1556
2135,115677
2136,3043
2137,4973
2138,10974
2139,9254
2140,4499
2141,155465
2142,8436
2143,361
2144,3248
2145,9476
2146,2327
2147,389376
2148,2354
2149,1910
2150,3039 /// 3040
2151,762
2152,5319
2153,253970
2154,11185
2155,5473
2156,151126
2157,91851
2158,6532
2159,722
2160,8630
2161,11170
2162,117156
2163,120892
2164,157310
2165,7123 /// 23016
2166,125
2167,2823
2168,7356
2169,7134
2170,1361
2171,653509 /// 729238
2172,51208
2173,6441
2174,199675
2175,2277 /// 100532742
2176,11197
2177,1580
2178,177
2179,8547
2180,256691
2181,200504
2182,55273
2183,6440
