x
221,2237
222,7345
223,27076
224,6695
225,1029
226,1978
227,3537 /// 3546 /// 26586
228,55732
229,2244
230,3963 /// 653499
231,84057
232,9245
233,4282
234,5831
235,10606
236,8581
237,84072
238,2550 /// 10537
239,51557
240,84561
241,6715
242,132299
243,55723
244,30001
245,3493 /// 3494 /// 3500 /// 3502 /// 3507 /// 28396 /// 28442
246,8345
247,3507
248,80078
249,166824
250,1063
251,3838
252,6278
253,28983
254,25907
255,641
256,23594
257,10609
258,25788
259,29980
260,259266
261,7138
262,157313
263,89958
264,1289
265,8337 /// 723790
266,101929272
267,50802
268,5122
269,9918
270,5366
271,4176
272,79703
273,7857
274,118932
275,58516
276,6317
277,26872
278,5047
279,79866
280,171177
281,1591
282,10024
283,84321 /// 728554
284,730101
285,79019
286,3537 /// 3546 /// 28831
287,3537 /// 3546 /// 26586 /// 28823 /// 28831
288,260436
289,26575
290,8038
291,9134
292,4237
293,65108
294,2821
295,54541
296,400619 /// 100499467
297,1356
298,5347
299,6701
300,9700
301,2297
302,2729
303,203413
304,3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3507 /// 28396
305,7546
306,10799
307,55502
308,256714
309,9631
310,3198
311,55055
312,55765
313,7031
314,81620
315,5163
316,6947
317,81831
318,3217
319,10926
320,26499
321,25878
322,4151
323,5266
324,55971
325,3012
326,100133941
327,79017
328,86
329,1278
330,8438
331,79783
332,196051
333,638
334,79682
335,6857
336,6472
337,4885
338,1114
339,2543 /// 2574 /// 2575 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 26749 /// 645037 /// 645051 /// 645073 /// 729396 /// 729408 /// 729422 /// 729428 /// 729431 /// 729442 /// 729447 /// 100008586 /// 100101629 /// 100132399
340,26586 /// 28831
341,1945
342,10631
343,9118
344,8363
345,2597
346,148523
347,53833
348,57110
349,3070
350,84419
351,195828
352,9212
353,2267
354,55038
355,26011
356,54845
357,90417
358,100216479 /// 100288897
359,26472
360,1047
361,2139
362,5557
363,100506696
364,63979
365,54908
366,8936
367,51155
368,3833
369,1789
370,2274
371,793
372,55388
373,5111
374,4747
375,28978
376,140707
377,222584
378,3492 /// 3493 /// 3494 /// 3495 /// 3500 /// 3502 /// 3503 /// 3507 /// 28396
379,51373
380,91057
381,1645
382,3493 /// 3500 /// 3507 /// 28396 /// 28442
383,375444
384,5437
385,2707
386,84518
387,1373
388,145741
389,84798 /// 692204
390,2574 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 645073 /// 729422 /// 729428 /// 729431 /// 729442 /// 729447 /// 100008586 /// 100132399
391,55040
392,6317 /// 6318
393,83990
394,3642
395,1663 /// 440081 /// 642846
396,100423062
397,114907
398,389903 /// 102723547
399,2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 645073 /// 729428 /// 100008586
400,5738
401,7374
402,6318
403,4521
404,7070
405,84290
406,6286
407,6657
408,84306
409,157567 /// 100128961
410,375295
411,5308
412,4101 /// 266740
413,771
414,7283
415,6495
416,200933
417,5328
418,4001
419,2196
420,163351
421,8339 /// 8343 /// 8344 /// 8346 /// 8347
422,57526
423,645166 /// 654342 /// 100996732 /// 100996735
424,5307
425,7371 /// 100500832
426,3664
427,4057
428,91687
429,26
430,1294
431,1894
432,83416
433,10016 /// 728613 /// 102724884
434,1308
435,10549
436,259307
437,101928076
438,54069
439,664
440,9143
441,3226
442,8840
443,10509
444,2189
445,27324
446,140707 /// 102659353
447,151473
448,10360
449,55061
450,6624
451,3514 /// 50802
452,87178
453,91614
454,11211
455,768
456,3006
457,6941
458,51297
459,55706
460,3537 /// 26586
461,5985
462,2861 /// 80343
463,1645 /// 1646 /// 101930400
464,4283
465,7286
466,81930
467,9297 /// 9298 /// 9299 /// 9300 /// 9301 /// 9302 /// 9303 /// 9304 /// 23642
468,4436
469,79000
470,1646 /// 101930400
471,5832
472,154467
473,79679
474,85415
475,388753
476,388228
477,56061
478,65244
479,552900 /// 654483
480,51237
481,84823
482,144501
483,2709
484,84722
485,3492 /// 3493 /// 3494 /// 3495 /// 3500 /// 3501 /// 3502 /// 3507 /// 28396
486,1736 /// 677835 /// 100847052
487,54742
488,256764
489,6659
490,191
491,973
492,494143
493,138065
494,8270
495,80206
496,7498
497,55630
498,9900
499,3206
500,429
501,26271
502,27242
503,29901
504,10189
505,54962
506,55353
507,493869
508,11200
509,4100
510,7203 /// 101927137
511,6652
512,113828
513,10276
514,11015
515,113146
516,220042
517,55359
518,6596
519,2543 /// 2574 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 26749 /// 645051 /// 645073 /// 729396 /// 729408 /// 729422 /// 729428 /// 729431 /// 729442 /// 729447 /// 100008586 /// 100101629 /// 100132399
520,2786
521,4841
522,4103
523,84216
524,1734
525,100288413
526,28998
527,28823
528,64946
529,55093
530,80010
531,9955
532,10460
533,7167
534,4320
535,54821
536,56915
537,7163
538,8317
539,9603
540,8508
541,6785
542,9407
543,796
544,810
545,3225
546,898
547,79622
548,3493 /// 3500 /// 3502 /// 3507 /// 28396
549,2543 /// 2576 /// 2577 /// 2578 /// 2579 /// 26748 /// 645051 /// 645073 /// 729396 /// 729408 /// 729422 /// 729428 /// 729431 /// 729442 /// 100008586 /// 100132399
550,2026
551,26154
552,3159
553,8344
554,128240
555,29088
556,11222
557,57167
558,130576
559,57291
560,200916
561,131076
562,116372
563,51809
564,10592
565,147920
566,5805
567,85465
568,1917
569,3500 /// 3507
570,51512
571,55975
572,1174
573,1311
574,80308
575,653067 /// 653220
576,26047
577,1058
578,84262
579,8607
580,51303
581,80097 /// 653784 /// 100616378
582,55722
583,28969
584,672
585,2575
586,144455
587,6732
588,64208
589,131
590,84283
591,55726
592,51050
593,6240
594,80312
595,23650
596,608
597,55157
598,3728
599,124540
600,51645
601,81611
602,92667
603,7105
604,4998
605,57834
606,101928100
607,6509
608,4108 /// 728269
609,55190
610,5383
611,11169
612,388962
613,131578
614,9782
615,10212
616,6566
617,3608
618,6119
619,7292
620,81607
621,55257
622,220963
623,203068
624,9401
625,57586
626,3336
627,9601
628,51458
629,51599
630,23170
631,4232
632,54145
633,57510
634,100506211
635,4015
636,100505989
637,10057
638,54517
639,7514
640,3500 /// 3501 /// 3507 /// 28396 /// 102465871 /// 102466889
641,5083
642,64785
643,10195
644,219844
645,23255
646,64979
647,84319
648,100132074
649,2058
650,57823
651,10797
652,84740
653,1019
654,92312
655,3898
656,80179
657,10301
658,116238
659,23246 /// 102465906
660,10098
661,55010
662,22889
663,3493 /// 28396
664,144203 /// 408186 /// 728715 /// 100509445
665,9048
666,56675
667,10951
668,27042
669,2118
670,57214
671,142
672,51280
673,26049
674,51319
675,642477 /// 100653149 /// 102725127
676,642587
677,57822
678,150223
679,5127
680,121551
681,4172
682,10105
683,153478
684,54733
685,8914
686,1299
687,10963
688,151176
689,10196
690,1434
691,5888
692,24141
693,1138
694,120071
695,1749
696,55969 /// 100527943
697,56033
698,1594
699,22949
700,63922
701,2091
702,1048
703,55656
704,79077
705,7804
706,6723
707,149175
708,790955
709,55247
710,226
711,5591
712,3627
713,9238 /// 677795
714,27344
715,8208
716,8702
717,3005
718,79075
719,9569
720,9368
721,3713
722,55076
723,4831 /// 654364
724,6423
725,340719
726,6424
727,54965
728,4139
729,2326
730,51678
731,90293
732,10130
733,56952
734,100292680
735,63950
736,7348
737,4316
738,28234
739,220134
740,55669
741,26227
742,400506
743,1537
744,3856
745,440354 /// 552900 /// 595101
746,57699
747,146956
748,8507
749,1104
750,51361
751,51804
752,25800
753,22943
754,140465
755,5708
756,221150
757,26355
758,79035
759,7705
760,54894
761,3514
762,51629
763,23200
764,2730
765,79080
766,705
767,9650
768,8349
769,5255
770,5315
771,8365
772,622
773,4174
774,10248
775,3013 /// 8351
776,7020
777,10733
778,128061
779,5425
780,7447
781,80178
782,29841
783,10434
784,2161
785,79755
786,1663
787,55120
788,92815
789,6944
790,51650
791,63875
792,124801
793,3493 /// 3500 /// 3507
794,8884
795,84792
796,6748
797,55173
798,84221
799,283209
800,64149
801,84908 /// 100287852
802,10331
803,55851
804,147184
805,23310
806,148113
807,1951
808,871
809,347252
810,253782
811,43849
812,1759
813,27347
814,8331
815,56265
816,2524
817,22916
818,79711
819,10651
820,5274
821,5645
822,26147
823,7965
824,4323
825,6628
826,7162
827,148327
828,7388 /// 440567
829,9088
830,3500 /// 101930405
831,8487
832,7979
833,2049
834,908
835,11187
836,60681
837,347689
838,23480
839,930
840,91862
841,83959
842,64841
843,8745
844,728568
845,6664
846,101927597
847,29927
848,5270
849,83695
850,26279
851,284018
852,1462
853,9500
854,92421
855,389792
856,55632
857,22824
858,140578
859,2195
860,51016
861,230
862,5794
863,9793
864,50507
865,51537
866,84515
867,931
868,440823
869,5693
870,645784
871,57819
872,6418 /// 642869 /// 646817
873,7443
874,547
875,6804
876,23623
877,255758
878,128710
879,10344
880,79605
881,100128098
882,401115
883,3783
884,3013 /// 8350 /// 8351 /// 8352 /// 8353 /// 8354 /// 8355 /// 8356 /// 8357 /// 8358 /// 8968
885,4175
886,5982
887,183
888,2653 /// 101060817
889,55920
890,9123 /// 102465472
891,55159
892,84900
893,57650
894,4833
895,81792
896,253012
897,2256
898,84930
899,2304
900,11199
901,1944
902,6662
903,79022
904,5091
905,57451
906,646
907,286499
908,147015
909,26521
910,9615
911,7280 /// 347733
912,84513
913,101669762
914,26255
915,10653
916,102800310
917,8334
918,1871
919,94081
920,652995
921,26043
922,11014
923,256227
924,813
925,3492 /// 3494 /// 3495 /// 3500
926,84951
927,7112
928,728613
929,51463 /// 653519
930,2842
931,25845
932,55342
933,140883
934,51253
935,5034
936,10652
937,84661
938,1719
939,5565
940,200634
941,5865
942,145837
943,55154 /// 100129405
944,51692
945,79581
946,10419
947,6632
948,1824
949,100505687
950,993
951,1503
952,401505
953,10459
954,471
955,3939
956,51002
957,2817
958,5214
959,670
960,1457
961,3068
962,102724880
963,1000
964,7076
965,5629
966,79959
967,79135
968,204962
969,9015
970,1763
971,50964
972,11001
973,100533106
974,8480
975,3537
976,54512
977,10576
978,200765
979,136647
980,8879
981,5017
982,28977
983,79852
984,2617
985,440590
986,6474
987,54866
988,7184
989,56164
990,55131
991,2539
992,3500 /// 3507 /// 102465871 /// 102466889 /// 102725426
993,3488
994,124222
995,23306
996,196410
997,9213
998,6633
999,55200
1000,899
1001,3796
1002,26579
1003,3007
1004,5157
1005,51560
1006,23353 /// 51608
1007,780 /// 100616237
1008,81928
1009,10849
1010,25837
1011,26227 /// 80097 /// 653784
1012,10213
1013,51497
1014,29785
1015,402415
1016,84933
1017,10036
1018,51248
1019,139341
1020,23624
1021,5723
1022,134111
1023,84300 /// 100500873
1024,3493 /// 3500 /// 3507 /// 28396
1025,22948
1026,3703
1027,2525
1028,29106
1029,9128
1030,55083
1031,5230
1032,5792
1033,9480
1034,5450 /// 101928620
1035,348235
1036,4016
1037,1056
1038,50512
1039,26586
1040,55839
1041,54933
1042,5905
1043,51545
1044,64175
1045,7764
1046,201725
1047,5704
1048,58477
1049,79586
1050,253982
1051,57333
1052,120376
1053,10970
1054,4051
1055,80727
1056,11073
1057,27101
1058,79723
1059,101930415
1060,55299
1061,146227
1062,516
1063,55620
1064,100130776
1065,51726
1066,221908
1067,55103
1068,2762
1069,100287482
1070,6478
1071,673 /// 57670
1072,23513
1073,8704
1074,440173
1075,6502
1076,83596
1077,128272
1078,3692
1079,64754
1080,51512 /// 55687
1081,121053
1082,56300
1083,873
1084,55657
1085,10793 /// 285902
1086,55605
1087,65005
1088,2568
1089,55959
1090,10282
1091,84553
1092,10765
1093,4528
1094,90861
1095,6913
1096,157574
1097,56652
1098,56658 /// 79897 /// 202658
1099,8350 /// 8351 /// 8352 /// 8353 /// 8354 /// 8355 /// 8356 /// 8357 /// 8358 /// 8968
1100,84968
1101,3797
1102,10401
1103,1627
1104,56954
1105,284252
1106,3706
1107,93273
1108,10397
1109,6382
1110,84331
1111,79692
1112,100306951
1113,6750
1114,10058
1115,253152
1116,10309
1117,3171
1118,2048
1119,54503
1120,3145
1121,51249
1122,65263
1123,440
1124,7978
1125,79980
1126,5367
1127,57633
1128,84189
1129,7264
1130,1478
1131,127933
1132,100132169
1133,57001
1134,4810
1135,11062
1136,939
1137,218
1138,6637
1139,101060264
1140,29967
1141,113174
1142,64395 /// 64396
1143,5653
1144,10293
1145,2288
1146,125488
1147,1306
1148,3559
1149,6182
1150,339230
1151,55144
1152,79657
1153,200958
1154,80775
1155,79774
1156,1468
1157,6636
1158,10761
1159,80222 /// 102465529
1160,1020
1161,1592
1162,388533
1163,201254
1164,23658
1165,4109
1166,115701
1167,101926888
1168,26502
1169,10736
1170,152217
1171,30968
1172,3654
1173,55974
1174,51805
1175,4902
1176,51400
1177,221806
1178,65985
1179,92856
1180,29102
1181,219927
1182,64065
1183,5983
1184,8601
1185,7104
1186,84791
1187,3978
1188,92609
1189,708
1190,146857
1191,117178
1192,57082
1193,2571
1194,51495
1195,166815
1196,55506
1197,79590
1198,6626
1199,3065
1200,10051
1201,580
1202,4221
1203,8187
1204,152002
1205,9675
1206,92840
1207,140809
1208,1786
1209,81618
1210,3110
1211,64951 /// 100534592
1212,8535
1213,9536
1214,55798 /// 339175
1215,81572
1216,27339
1217,6591
1218,79953
1219,54919
1220,79828
1221,79977
1222,26354 /// 100113381
1223,56180
1224,26470
1225,8529
1226,23753
1227,401466
1228,57099
1229,4110
1230,2673
1231,128869
1232,79915
1233,3493 /// 3500 /// 3502 /// 3507 /// 28396 /// 100293211
1234,5433
1235,6683
1236,55154
1237,130399
1238,284219
1239,25797
1240,3315
1241,3751
1242,25804
1243,4884
1244,8544
1245,57216
1246,51195
1247,25987
1248,10498
1249,1846
1250,28982
1251,100506492
1252,51690
1253,81691
1254,84978
1255,116092
1256,23528
1257,79154
1258,85236
1259,25903
1260,79832
1261,2023
1262,6772
1263,57168
1264,10072
1265,116225
1266,91433
1267,64395
1268,647087 /// 101930655
1269,7347
1270,22880
1271,6631
1272,8851
1273,11061
1274,80324
1275,1113
1276,1981
1277,7164
1278,3376
1279,25984
1280,4439 /// 401251 /// 100532732
1281,375757
1282,5426
1283,79053
1284,387695
1285,23600 /// 100534612
1286,389421
1287,1371
1288,3015
1289,4201
1290,79070
1291,29902
1292,6611
1293,2342
1294,9636
1295,93594
1296,55695
1297,81796
1298,9244
1299,113115
1300,84154
1301,388650
1302,8329 /// 8330 /// 8332 /// 8336 /// 8969 /// 85235
1303,140838
1304,6878
1305,94025
1306,4610
1307,140686
1308,339324
1309,55003
1310,374393
1311,54900
1312,6712
1313,196792
1314,23512 /// 440423
1315,6372
1316,10197
1317,10626
1318,5558
1319,51657
1320,64110
1321,79829
1322,55341
1323,4331
1324,7184 /// 100500842
1325,90381
1326,23028
1327,2530
1328,6120 /// 729020
1329,4072
1330,5202
1331,442075
1332,7873
1333,190
1334,2886
1335,11335
1336,54888
1337,51072 /// 84661
1338,5368
1339,11260
1340,10452
1341,100289098
1342,5223
1343,27440
1344,6363
1345,92558
1346,23117 /// 81893 /// 440345 /// 613037 /// 641298 /// 100132247 /// 100271836 /// 100288332 /// 101060604 /// 101929910 /// 102725125
1347,51154
1348,80164
1349,10525
1350,126382
1351,115353
1352,4131
1353,6599
1354,10465
1355,25879
1356,83448
1357,9326
1358,4839
1359,8644
1360,148304
1361,79172
1362,6768
1363,5395 /// 441194
1364,51027
1365,56475
1366,100293211
1367,2937
1368,23225
1369,1472
1370,8483
1371,27286
1372,100506013
1373,2873
1374,83940
1375,5438
1376,10897
1377,51806
1378,6897
1379,8336
1380,119559
1381,9521
1382,55847
1383,5318
1384,201266
1385,3418
1386,51239
1387,10959
1388,6635
1389,116841 /// 100130093
1390,8624
1391,25973
1392,57156
1393,7260
1394,155400
1395,2175
1396,6627
1397,5955
1398,8089
1399,58505
1400,8784
1401,79698
1402,2017
1403,55526
1404,1857
1405,6617
1406,27237
1407,54802
1408,126129
1409,1952
1410,5903 /// 84220 /// 285190 /// 400966 /// 653489 /// 727851 /// 729540 /// 729857
1411,154215
1412,29802
1413,100170841
1414,57129
1415,5355
1416,11077
1417,8908
1418,79572
1419,3396
1420,5080
1421,51251
1422,80328
1423,85285
1424,51651
1425,25926
1426,56924
1427,2956
1428,79081 /// 102288414
1429,79983
1430,89796
1431,26995
1432,51026
1433,11091
1434,55224
1435,2153
1436,113452
1437,7277
1438,1485 /// 246100
1439,5885
1440,5496
1441,25886
1442,8562
1443,7976
1444,60488
1445,84128
1446,52
1447,2969
1448,64793
1449,11113 /// 100302274
1450,112597 /// 541471 /// 101930489
1451,4104 /// 100533997
1452,25845 /// 90271
1453,1876
1454,91319
1455,5351
1456,261726
1457,54938
1458,10591
1459,23616 /// 57026
1460,90141
1461,79071
1462,952
1463,4726
1464,100131043
1465,9454
1466,2245
1467,84524
1468,1841
1469,81892
1470,30014 /// 64663 /// 728695 /// 728712
1471,348825
1472,80765
1473,440934
1474,5439
1475,2805
1476,10574
1477,79675
1478,645566
1479,101928837
1480,1615
1481,122704
1482,51012
1483,84964
1484,29929
1485,27094
1486,9551 /// 101929716
1487,150946
1488,7429
1489,6183
1490,384
1491,58527
1492,11235
1493,8815
1494,57696
1495,11321
1496,10040
1497,55287
1498,57646
1499,10863
1500,100287616
1501,641455
1502,3221
1503,163589
1504,5531
1505,100290481
1506,54332
1507,10038
1508,5881
1509,2806
1510,79763
1511,79760
1512,83690
1513,1852
1514,56169
1515,401320
1516,23704
1517,80117
1518,27340
1519,5001
1520,3329
1521,85455
1522,51765
1523,1362
1524,2648
1525,8847 /// 79469 /// 406948
1526,2590
1527,5932
1528,9991
1529,79896
1530,8788
1531,152518
1532,65243
1533,155400 /// 260294
1534,10155
1535,10890
1536,126789
1537,100874032
1538,5634
1539,51263
1540,284926
1541,2810
1542,9053
1543,83737
1544,145438
1545,28461
1546,78996
1547,6749
1548,51582
1549,2178
1550,5691
1551,115265
1552,3014
1553,727936
1554,7517
1555,90990
1556,100996490
1557,79902
1558,11075
1559,200844
1560,6526
1561,1672
1562,101927720
1563,101930405
1564,57122
1565,2150
1566,10262
1567,113730
1568,10018
1569,5709
1570,7552
1571,102723479
1572,1875
1573,29926
1574,3925
1575,55571
1576,219970
1577,5383 /// 100132832
1578,7280
1579,55651
1580,10430
1581,113655
1582,79677
1583,60491
1584,26520
1585,9556
1586,836
1587,80263
1588,123811
1589,101928099
1590,8710
1591,1802
1592,27293
1593,23029 /// 51742
1594,4585
1595,10267
1596,56942
1597,91442
1598,55791
1599,284889
1600,57817
1601,7398
1602,97
1603,6860
1604,5436
1605,10198
1606,10166
1607,5889
1608,790
1609,84899
1610,3858
1611,51258
1612,4141 /// 102465454
1613,9585
1614,347734 /// 100616124
1615,1513
1616,8663
1617,23234
1618,203111
1619,54578
1620,8662
1621,3169
1622,8161
1623,55753
1624,79100
1625,100288152
1626,132946
1627,10669
1628,340146
1629,9221
1630,64118
1631,9069
1632,1303
1633,55584
1634,4728 /// 100616403 /// 102465669
1635,5439 /// 246721 /// 441259 /// 548644 /// 100134938
1636,6996
1637,84313
1638,25791
1639,5714
1640,7922
1641,202915
1642,79101 /// 654320 /// 677792 /// 677805 /// 677822 /// 692063 /// 692072 /// 100302240
1643,84140
1644,9093
1645,115106
1646,10856
1647,10562
1648,101927929
1649,79183
1650,79184
1651,4744
1652,113878 /// 102725292
1653,60558
1654,10202
1655,339229
1656,56667
