4321	1
3853	1
4312	1
22974	1
83540	1
54443	1
1033	1
891	1
6273	1
6696	1
2305	1
3852	1
3832	1
3161	1
4922	1
6790	1
3861	1
10635	1
983	1
84634	1
7058	1
4171	1
1382	1
4318	1
10615	1
890	1
4751	1
4192	1
7291	1
11339	1
990	1
55143	1
29028	1
9156	1
332	1
29127	1
1728	1
2191	1
1163	1
3868	1
1001	1
8140	1
1111	1
4319	1
4322	1
54892	1
4173	1
1164	1
4314	1
23657	1
1825	1
79801	1
5427	1
53335	1
4605	1
2237	1
7345	1
6695	1
6278	1
4176	1
9134	1
54541	1
55502	1
3198	1
81620	1
3217	1
10926	1
5266	1
100133941	1
86	1
8438	1
6472	1
1945	1
9118	1
2597	1
9212	1
1047	1
5557	1
1789	1
55388	1
2707	1
1373	1
83990	1
7070	1
7283	1
1894	1
664	1
3226	1
2189	1
6624	1
768	1
81930	1
4436	1
973	1
429	1
54962	1
11200	1
4100	1
2786	1
1058	1
8607	1
55722	1
672	1
3728	1
6566	1
6119	1
7292	1
2058	1
1019	1
22889	1
5127	1
4172	1
10105	1
8914	1
1434	1
5888	1
2091	1
7804	1
8208	1
3005	1
9368	1
4316	1
55669	1
3856	1
8507	1
1104	1
26355	1
705	1
10733	1
5425	1
2161	1
92815	1
871	1
1759	1
5645	1
7965	1
4323	1
2049	1
930	1
8745	1
5270	1
5794	1
50507	1
84515	1
7443	1
547	1
4175	1
6662	1
9615	1
1719	1
993	1
3939	1
5214	1
1000	1
9015	1
28977	1
7184	1
899	1
3796	1
10849	1
10036	1
51248	1
23624	1
50512	1
5704	1
58477	1
27101	1
55299	1
55620	1
6502	1
83596	1
64754	1
3706	1
10397	1
3145	1
29967	1
3559	1
1468	1
10736	1
3654	1
4902	1
8601	1
92609	1
117178	1
3065	1
4221	1
1786	1
9536	1
2673	1
6683	1
8544	1
57216	1
10498	1
1846	1
6772	1
8851	1
7164	1
3015	1
2342	1
54900	1
6712	1
4331	1
2886	1
54888	1
6599	1
9326	1
8644	1
27286	1
2873	1
10897	1
6897	1
9521	1
10959	1
2175	1
2017	1
6617	1
5355	1
56924	1
2956	1
5885	1
8562	1
54938	1
952	1
2245	1
5439	1
7429	1
11235	1
10863	1
5531	1
2806	1
1852	1
3329	1
2648	1
10890	1
2178	1
7517	1
11075	1
1875	1
60491	1
836	1
5889	1
3858	1
9585	1
8662	1
8161	1
9221	1
9093	1
115106	1
10856	1
10562	1
1365	1
5228	1
3229	1
6185	1
7422	1
328	1
2882	1
5710	1
321	1
6242	1
7534	1
114088	1
9076	1
8600	1
65993	1
6199	1
2731	1
8148	1
5457	1
9616	1
1606	1
1687	1
3236	1
55922	1
6760	1
