1	0.935786	0.87691	0.000295015	-0.357416	-578.011	0.108357
2	0.944254	0.892654	0.000317046	0.107872	-800.687	0.108357
3	0.943085	0.891525	0.000232015	-0.0702594	-1708.14	0.108357
4	0.944839	0.893594	1.65569e-05	0.215631	-1708.14	0.108357
5	0.945504	0.896203	0.00105755	0.254813	-1708.14	0.108357
6	0.937964	0.881952	0.00036597	0.162648	-1784.01	0.108357
7	0.930202	0.865281	0.000622416	0.0516929	-1784.01	0.108357
8	0.951915	0.908025	0.00197342	0.115806	-1784.01	0.108357
9	0.937782	0.880414	0.00061656	-0.197575	-1784.01	0.108357
10	0.930222	0.864188	0.000563641	0.141552	-1992.86	0.108357
11	0.937218	0.879438	5.58264e-06	0.00188745	-1992.86	0.108357
12	0.94879	0.903644	0.000119759	-0.47438	-2174.05	0.108357
13	0.932762	0.868749	0.00207828	0.0847746	-2174.05	0.108357
14	0.945423	0.893963	0.000347338	0.197255	-2174.05	0.108357
15	0.937782	0.879195	0.00018075	0.0229262	-2174.05	0.108357
16	0.945403	0.894557	0.00118165	0.216496	-2174.05	0.108357
17	0.946835	0.898974	0.00134149	0.1127	-2174.05	0.108357
18	0.948125	0.903495	0.000316235	-0.0456143	-2174.05	0.108357
19	0.941048	0.887067	0.00460068	0.0682742	-2174.05	0.108357
20	0.936512	0.877202	0.00474943	0.024356	-2174.05	0.108357
21	0.935927	0.877368	0.00209111	-0.0438037	-2174.05	0.108357
22	0.939093	0.883851	0.00288774	-0.0241529	-2174.05	0.108357
23	0.948831	0.904341	0.000316704	0.262631	-2174.05	0.108357
24	0.946815	0.897566	0.00197867	0.18459	-2174.05	0.108357
25	0.940423	0.884962	0.00287679	0.00412938	-2174.05	0.108357
26	0.944214	0.892555	0.000414541	-0.0345824	-2174.05	0.108357
27	0.933266	0.869186	0.0030912	0.0592791	-2174.05	0.108357
28	0.939778	0.887467	0.0064417	0.036202	-2403.12	0.108357
29	0.939073	0.882335	7.37857e-06	-0.0747848	-2403.12	0.108357
30	0.938448	0.881386	0.00252583	-0.133981	-2403.12	0.108357
31	0.941815	0.892168	0.00380962	-0.257502	-2403.12	0.108357
32	0.938488	0.880117	3.78359e-05	-0.0703288	-2403.12	0.108357
33	0.946089	0.896158	0.00130768	-0.0296344	-2403.12	0.108357
34	0.940907	0.885767	0.00694102	0.253944	-2403.12	0.108357
35	0.931452	0.867598	0.00328924	0.250435	-2403.12	0.108357
36	0.94998	0.903635	9.64268e-06	-0.122585	-2403.12	0.108357
37	0.935827	0.876599	0.00415428	-0.404179	-2403.12	0.108357
38	0.940444	0.885403	0.000532487	0.113496	-2430.81	0.108357
39	0.936532	0.878462	0.0110952	0.0122231	-2430.81	0.108357
40	0.942157	0.889595	0.00794316	0.0192448	-2430.81	0.108357
41	0.935323	0.875115	0.00501826	-0.0996879	-2430.81	0.108357
42	0.941048	0.887107	0.00119028	0.00956316	-2430.81	0.108357
43	0.946633	0.899555	0.00172869	0.217256	-2430.81	0.108357
44	0.940323	0.883774	0.000661634	-0.00223309	-2430.81	0.108357
45	0.937198	0.879649	0.00123475	0.229717	-2430.81	0.108357
46	0.933246	0.872069	0.00412352	-0.164194	-2430.81	0.108357
47	0.938488	0.88291	0.0014949	0.088407	-2547.56	0.108357
48	0.950081	0.905344	0.00264147	-0.0296161	-2547.56	0.108357
49	0.944173	0.893383	0.00975583	0.219501	-2547.56	0.108357
50	0.939113	0.88484	0.00227659	0.029935	-2547.56	0.108357
51	0.949355	0.903842	3.21683e-05	0.150418	-2547.56	0.108357
52	0.937177	0.880292	0.00140751	-0.000374081	-2547.56	0.108357
53	0.939093	0.883531	0.00912217	-0.0293064	-2547.56	0.108357
54	0.934052	0.8726	0.00164684	0.029317	-2547.56	0.108357
55	0.939738	0.883509	0.00512146	0.127891	-2547.56	0.108357
56	0.948105	0.900702	0.028438	-0.0918098	-2547.56	0.108357
57	0.937157	0.8787	0.000199907	0.234844	-2547.56	0.108357
58	0.946734	0.900841	0.00346614	0.114038	-2547.56	0.108357
59	0.942923	0.889865	0.00301855	-0.127725	-2547.56	0.108357
60	0.940504	0.884719	0.00259695	0.0817844	-2547.56	0.108357
61	0.942923	0.889379	0.0154672	-0.13335	-2563.88	0.108357
62	0.937742	0.88242	0.0184902	0.00542834	-2563.88	0.108357
63	0.938548	0.884116	0.0062831	0.158757	-2563.88	0.108357
64	0.94371	0.892123	0.0057249	0.0775644	-2563.88	0.108357
65	0.93129	0.869789	0.00268123	-0.000664425	-2563.88	0.108357
66	0.940403	0.886086	0.00160092	-0.103013	-2563.88	0.108357
67	0.930847	0.868412	0.000827413	0.0964601	-2563.88	0.108357
68	0.937137	0.881143	0.00469521	0.14966	-2563.88	0.108357
69	0.936593	0.875902	0.000525278	-0.316104	-2563.88	0.108357
70	0.931512	0.866698	0.002486	0.0929112	-2563.88	0.108357
71	0.937137	0.880598	0.00287092	-0.0523123	-2563.88	0.108357
72	0.939758	0.884323	0.000969856	0.0913128	-2607.21	0.108357
73	0.943609	0.891012	0.000648584	0.089385	-2607.21	0.108357
74	0.941734	0.889667	0.0138032	0.2584	-2607.21	0.108357
75	0.943508	0.892479	0.000428618	-0.362844	-2607.21	0.108357
76	0.945504	0.895834	0.00147779	0.0268382	-2607.21	0.108357
77	0.937762	0.881138	0.00626319	0.263849	-2607.21	0.108357
78	0.937137	0.877746	0.00312533	-0.152703	-2607.21	0.108357
79	0.932641	0.871224	0.00555894	-0.12725	-2607.21	0.108357
80	0.941573	0.890333	0.00994931	-0.0194212	-2607.21	0.108357
81	0.942984	0.892546	0.0231386	-0.386321	-2607.21	0.108357
82	0.936008	0.878551	0.00438024	-0.0299117	-2607.21	0.108357
83	0.934052	0.874395	0.00532045	0.117905	-2607.21	0.108357
84	0.939677	0.886226	0.00346073	-0.073637	-2607.21	0.108357
85	0.942278	0.890252	0.00216869	-0.0750109	-2607.21	0.108357
86	0.941653	0.885978	0.00419399	0.168534	-2607.21	0.108357
87	0.938488	0.882272	0.00405115	-0.111732	-2607.21	0.108357
88	0.942903	0.892488	0.00124591	0.179386	-2607.21	0.108357
89	0.940343	0.886005	0.0018796	0.136233	-2607.21	0.108357
90	0.933992	0.875322	0.00261251	0.0785455	-2607.21	0.108357
91	0.930806	0.86821	0.00086348	-0.021161	-2607.21	0.108357
92	0.941048	0.888785	0.00103035	-0.0527609	-2607.21	0.108357
93	0.935262	0.875331	0.000165731	-0.198918	-2607.21	0.108357
94	0.941613	0.888349	0.00370444	-0.0017035	-2607.21	0.108357
95	0.944194	0.893086	0.000331499	0.00606778	-2607.21	0.108357
96	0.931452	0.870099	0.000844163	0.0529153	-2607.21	0.108357
97	0.94748	0.897836	0.00215337	-0.0906618	-2607.21	0.108357
98	0.923024	0.853707	0.00733232	0.270682	-2607.21	0.108357
99	0.92625	0.85767	0.00247648	0.261815	-2607.21	0.108357
100	0.935887	0.877634	0.00460517	-0.113377	-2607.21	0.108357
